,Unnamed: 0,Unnamed: 0.1,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,album_id,release_date
821,821,821,Elaine Paige,Love Hurts,I Know Him So Well,2M3E9wbFtqdkSGkhfHikFh,0.423,0.211,10,-12.268,1,0.0287,0.0,0.0894,0.131,138.61,257107,4,spotify:album:23ZynaAt0r7guEQef3baHW,1991-06-11
822,822,822,Foreigner,Agent Provocateur,I Want to Know What Love Is - 1999 Remaster,1JLn8RhQzHz3qDqsChcmBl,0.477,0.471,6,-10.036,1,0.0277,1.76e-06,0.131,0.423,81.204,304787,4,spotify:album:4oQhDQDKMeI6IMlwpXt3j8,1984-12-12
823,823,823,Band Aid 20,Do They Know Its Christmas?,Do They Know It's Christmas? - 1984 Version,1hvpDAxZPKjKztOc72sv06,0.599,0.642,0,-6.936,1,0.0363,3.33e-05,0.0992,0.349,115.412,222533,4,spotify:album:0Q96oESySVI3gLFTkhttn5,2004-01-01
824,824,824,Frankie Goes To Hollywood,Bang! (Here Comes a Supernova),The Power Of Love,6GRqgYr6fYjNZX9NWFU0f6,0.464,0.23,5,-13.791,0,0.0325,2.84e-06,0.539,0.114,123.108,328864,4,spotify:album:5LpKLoUmnnE3TVzoEjdrmm,1985-01-01
825,825,825,Various Artists,Music Of The Year - 1984,I Should Have Known Better,5ezuH6nUUH1k0FFlBkDc6V,0.497,0.429,5,-9.436,1,0.0253,0.0011,0.19,0.226,78.598,246053,4,-,-
826,826,826,Chaka Khan,I Feel for You,I Feel for You,5yR9u8QiOt8hJaddv32oo7,0.698,0.912,11,-8.993,1,0.0675,0.0225,0.279,0.797,124.917,343400,4,spotify:album:08yanJqA75TPyDowCXvvPU,1984
827,827,827,Wham!,Make It Big,Freedom,2qTDfHgahG76N4AzFuvpOF,0.595,0.863,0,-6.235,1,0.0471,6.25e-06,0.084,0.852,132.417,300707,4,spotify:album:02f3y3NTsddjdUMoNiBppI,1984-10-23
828,828,828,Stevie Wonder,Number Ones,I Just Called To Say I Love You - Single Version,4vcG516afIGUDk0461Xf4L,0.751,0.554,1,-8.86,1,0.0238,0.0,0.0882,0.654,113.52,260560,4,spotify:album:26w8J2SKCxa80Bwq6G8ctN,2010-11-19
829,829,829,George Michael,Ladies And Gentlemen... The Best Of George Michael,Careless Whisper,4jDmJ51x1o9NZB5Nxxc7gY,0.574,0.629,2,-8.815,0,0.0363,0.0,0.271,0.786,153.119,300107,4,spotify:album:3coLNlyStg9h7f8CZ103Rl,1998-11-09
830,830,830,Frankie Goes To Hollywood,Welcome To The Pleasuredome,Two Tribes,2KWQhZHxEjJQN4FgAyNGUn,0.54,0.621,7,-13.165,1,0.0369,0.00287,0.367,0.195,130.202,208133,4,spotify:album:0FU4Eo42Oyg1We3eRrOf4m,1984-10-20
831,831,831,Wham!,Make It Big,Wake Me Up Before You Go-Go,5XsMz0YfEaHZE0MTb1aujs,0.618,0.764,0,-6.027,1,0.0562,0.0,0.12,0.876,81.366,230693,4,spotify:album:02f3y3NTsddjdUMoNiBppI,1984-10-23
832,832,832,Duran Duran,Greatest,The Reflex,0OsWMTxDjtpmJjX43113oq,0.556,0.9,0,-6.11,1,0.097,0.0,0.571,0.804,126.686,266933,4,spotify:album:4lculT3R9mxFqdmXOCLuY7,1999-08-20
833,833,833,Lionel Richie,Can't Slow Down,Hello,6HMvJcdw6qLsyV1b5x29sa,0.424,0.222,9,-15.053,0,0.0391,0.0,0.148,0.0606,61.648,246933,4,spotify:album:3alZBOvPaK3hgMEEymw4Yr,1983-01-01
834,834,834,Nena,99 Luftballons,99 Red Balloons,5mYtpXrZZ1bbGJYDGC8I0Y,0.543,0.482,4,-12.789,1,0.194,9.22e-05,0.111,0.415,193.513,284773,4,spotify:album:6gificznvuk0ddZK9dmv3T,1984-04-08
835,835,835,Frankie Goes To Hollywood,Welcome To The Pleasuredome,Relax,0BO8JWQOt3t2dNSoklA03Z,0.676,0.695,11,-13.395,0,0.0392,1.09e-05,0.0462,0.691,114.93,236800,4,spotify:album:0FU4Eo42Oyg1We3eRrOf4m,1984-10-20
836,836,836,Paul McCartney,All The Best (UK Version),Pipes Of Peace,1UgJNySYfymlgNbEHvpmEp,0.386,0.343,0,-14.579,1,0.0294,0.0,0.2,0.396,94.209,203800,4,-,-
837,837,837,The Flying Pickets,The Best Of The Flying Pickets,Only You,0EeDPVBAABqEQQOhxpRyPN,0.552,0.253,8,-13.601,1,0.026,0.0,0.0796,0.531,99.317,206960,4,spotify:album:31smZgJzugRPHvUhAWO4ch,1991-01-01
838,838,838,Billy Joel,The Essential Billy Joel,Uptown Girl,3CSpzkoL1XgDBZ1q9aDCUV,0.696,0.943,4,-2.962,1,0.0431,0.0,0.653,0.833,129.003,194867,4,spotify:album:7r36rel1M4gyBavfcJP6Yz,2001-10-02
839,839,839,Boy George,At Worst...The Best Of Boy George And Culture Club,Karma Chameleon,48O0GrGJWml3DzHhC5sJ7a,0.676,0.577,10,-12.031,1,0.0365,0.0,0.148,0.934,91.98,241600,4,spotify:album:7gdwk8zdee8ghIq94Z9ck3,1993-01-01
840,840,840,UB40,Labour Of Love,Red Red Wine,1tOE1dIyIjsfLJWiQ4ZRJW,0.814,0.363,1,-15.675,1,0.0644,0.000177,0.101,0.842,89.157,320933,4,spotify:album:2jfea3275Ef5g1nUwnf1fg,1989-01-01
841,841,841,KC & The Sunshine Band,The Best of KC & the Sunshine Band,Give It Up,7sm3orGGwNFqmWFSPRl8eT,0.84,0.654,3,-12.135,1,0.0621,0.000259,0.063,0.841,125.68,245800,4,spotify:album:4N4LQyVXtPNClv5J2oBNPl,1992-04-07
842,842,842,Paul Young,The Essential Paul Young,Wherever I Lay My Hat (That's My Home),04N18CfIbOJPnVLGOKgJNB,0.63,0.514,10,-8.005,1,0.0521,0.0,0.0989,0.477,89.128,250053,4,spotify:album:0IHmWU4OIPZaW86nIeYeiv,2003-07-01
843,843,843,Rod Stewart,Storyteller - The Complete Anthology: 1964 - 1990,Baby Jane,2wPycOabj69Q2qMYWuU4P4,0.627,0.871,2,-5.95,0,0.0503,9.23e-06,0.338,0.646,123.214,283867,4,spotify:album:2Y7dwu7XmkrGi6zphZiYsu,1989
844,844,844,Sting,The Very Best Of Sting And The Police,Every Breath You Take,16fzReMJmcLlBccnZCTZNS,0.825,0.449,1,-9.859,1,0.0348,0.0034,0.0726,0.738,117.399,251347,4,spotify:album:0psHZUD4dKFmxEfEmGRCLB,2002-01-01
845,845,845,New Edition,Candy Girl,Candy Girl,3aHqs6SCMoNQ1GtPCG6mwP,0.786,0.859,10,-7.225,0,0.164,0.0183,0.325,0.736,103.7,238640,4,spotify:album:62OvMX7ymbmxO6TKiXDE4v,1983
846,846,846,Spandau Ballet,True - The Digital E.P.,True - Single Edit,0CsM8VGDi38kusMv3pxyj1,0.742,0.533,0,-9.098,1,0.0288,0.148,0.064,0.391,97.395,329147,4,spotify:album:2ZcceaFPxi5CuqoBUfedKn,2008-04-25
847,847,847,David Bowie,Let's Dance (1999 Remaster),Let's Dance - 1999 Remaster,0F0MA0ns8oXwGw66B2BSXm,0.619,0.703,10,-9.414,0,0.0525,0.205,0.163,0.709,115.043,457133,4,-,-
848,848,848,Various Artists,Top of the Pops: 80's Number Ones,Is There Something I Should Know,5T1BNU3PIoDzP1FXtkGrOV,0.57,0.967,7,-4.956,1,0.076,6.44e-06,0.285,0.776,124.856,249667,4,-,-
849,849,849,Bonnie Tyler,Ravishing - The Best Of,Total Eclipse of the Heart,5p34sF7EskpzTuW3RGy9fs,0.428,0.644,8,-7.582,1,0.0628,0.0,0.119,0.113,129.432,270547,4,-,-
850,850,850,Michael Jackson,Thriller 25 Super Deluxe Edition,Billie Jean,5ChkMS8OtdzJeqyybCc9R5,0.92,0.654,11,-3.051,0,0.0401,0.0158,0.0359,0.847,117.046,293827,4,spotify:album:1C2h7mLntPSeVYciMRTF4a,1982-11-30
851,851,851,Various Artists,80 Hits of the 80s,Too Shy,5QMUqK8bXNyozqiMYRO5Hu,0.702,0.871,10,-6.728,0,0.0927,4.18e-05,0.0819,0.664,107.976,221520,4,spotify:album:4OhFkx7dTPfj0BXerfldyk,1979
852,852,852,Men At Work,The Best Of Men At Work: Contraband,Down Under,46RVKt5Edm1zl0rXhPJZxz,0.746,0.79,11,-4.7,0,0.0257,0.0261,0.0534,0.891,107.231,220867,4,spotify:album:6GYIy1SuhPDrugCZ5yNeQy,1996-02-01
853,853,853,Phil Collins,"Hello, I Must Be Going! (Deluxe Edition)",You Can't Hurry Love - 2016 Remaster,4YwbSZaYeYja8Umyt222Qf,0.62,0.936,7,-4.593,1,0.0308,0.0,0.0679,0.763,97.527,175747,4,spotify:album:6sn6eWmPciSiHj0ltTBl7M,1982-11-05
854,854,854,Renee,Save Your Love,Save Your Love,4N5cRaRJmHpJhkWvA9UyED,0.493,0.439,0,-14.484,1,0.0378,0.0,0.154,0.787,119.183,191000,3,spotify:album:2ViwNJTaUOSOoJw9yEJMdb,2018-10-26
855,855,855,The Jam,The Very Best Of The Jam,Beat Surrender,1YxspRfIq3byL8qUqkGNZN,0.393,0.845,2,-11.643,1,0.0371,0.00161,0.267,0.891,156.693,206560,4,spotify:album:0J5mxoyU8lNsqPmepDLvmu,2013-01-01
856,856,856,Culture Club,Kissing To Be Clever,Do You Really Want To Hurt Me,1I6q6nwNjNgik1Qe8Oi0Y7,0.744,0.376,4,-14.996,0,0.0366,0.0,0.108,0.42,100.78,262173,4,spotify:album:4y1hBzoffx9DaGXbObeC2w,1982-09-01
857,857,857,Various Artists,Dancehall 101 Vol. 3,Pass The Dutchie,3aJnK1bZj6e7ysHO4P68qk,0.787,0.647,7,-5.744,1,0.11,0.0,0.582,0.96,74.872,199973,4,spotify:album:2cGFEvfRv59zyj2E9BTkiH,2002
858,858,858,Various Artists,Rocky IV,Eye of the Tiger,2KH16WveTQWT6KOG9Rg6e2,0.817,0.599,0,-9.249,0,0.0328,0.000311,0.0873,0.548,108.873,245640,4,spotify:album:3t3BbpFJiGcXl4jI5CRLLA,1985
859,859,859,Dexys Midnight Runners,Too Rye Ay (Deluxe Edition),Come On Eileen,5uzNa0SBGOe5pPnstWHMCt,0.466,0.615,0,-9.102,1,0.0492,0.0,0.343,0.812,108.016,273720,4,-,-
860,860,860,Various Artists,Fame: The Original Soundtrack from the Motion Picture,Fame,7yBl8YmvcgwwYlazJcvowE,0.7,0.73,0,-8.763,0,0.0311,0.0,0.133,0.961,130.519,316067,4,-,-
861,861,861,Captain Sensible,Women & Captains First,Happy Talk,4cmyRrpJpfIrcI1WksUvcR,0.723,0.493,1,-7.051,1,0.0243,0.0,0.0806,0.783,98.809,211813,4,-,-
862,862,862,Various Artists,True 80's Love,I've Never Been To Me,6zzkMGtZhYXxhUO8fGuAoo,0.439,0.368,10,-10.664,1,0.0416,6.43e-06,0.0962,0.407,122.481,231640,4,spotify:album:1B2DnUx9hHZeOVzxIKx489,2018-06-15
863,863,863,Adam Ant,The Very Best Of,Goody Two Shoes,4gic8wdcwH3kPjfHAPITLK,0.624,0.976,9,-6.947,1,0.0895,0.00813,0.0429,0.539,95.499,209693,4,spotify:album:5J0VCIp4TTsZBKOqWdbBSa,2003-10-21
864,864,864,Madness,Complete Madness,House Of Fun,5K16Je2j1RTFrh7VqjEPcl,0.725,0.934,4,-4.684,0,0.0288,0.00116,0.169,0.985,127.39,171707,4,spotify:album:58wHmwZZ9Lvv8904dClMj3,2017-07-07
865,865,865,Paul McCartney,All The Best (UK Version),Ebony And Ivory,3H7QXM59ubkX9yyKD1fEwK,0.633,0.519,4,-12.885,1,0.0317,0.0,0.105,0.823,80.703,221400,4,-,-
866,866,866,Bucks Fizz,Are You Ready,My Camera Never Lies,0HwsZLej4yYMFOhjdJUACe,0.727,0.942,2,-8.917,1,0.0482,0.0053,0.349,0.963,140.595,242200,4,spotify:album:4eXvekh89BNV24q87vjzGp,2019-06-25
867,867,867,Goombay Dance Band,Holiday in Paradise,Seven Tears,3IKjeWlg10MpnnzIlyaWEp,0.491,0.595,6,-10.288,1,0.0291,0.0,0.475,0.752,89.391,238250,4,spotify:album:2oRFVauyY87spg8jy5SR2B,2021-11-19
868,868,868,Various Artists,Now That's What I Call The 80s,The Lion Sleeps Tonight,4a1LrDJEeWo1dbBhXCbHqG,0.623,0.791,5,-8.547,1,0.0501,4.17e-06,0.117,0.893,121.234,200693,4,spotify:album:7ewq6udK0SgEw3AJwOiNSk,2021-08-06
869,869,869,OST,The Matador (Original Motion Picture Soundtrack),A Town Called Malice,1KP1j8sCQADCc8eXrtAUP6,0.538,0.957,6,-5.589,0,0.071,0.042,0.0604,0.744,101.887,176147,4,-,-
870,870,870,Kraftwerk,The Man-Machine (2009 Remaster),The Model - 2009 Remaster,1FL9DHDSED6lxNMDJUJQvB,0.708,0.683,4,-7.768,0,0.0344,0.643,0.121,0.463,123.602,220533,4,spotify:album:3eyz60xEK5dGEeZF1JJSi9,1978
871,871,871,Shakin' Stevens,Shakin' Stevens - The Collection,Oh Julie - Remastered Single Version,7kMGj4v3CAH026A4JImfhV,0.478,0.994,0,-2.349,1,0.114,0.000702,0.177,0.814,160.205,153760,4,spotify:album:7xjQivPtIDtxxCEvFOycDH,2005-04-11
872,872,872,Bucks Fizz,The Best Of Bucks Fizz,The Land of Make Believe,25cdz5ZmzsjTRPHS1JrAZL,0.561,0.712,1,-13.465,1,0.0561,0.000447,0.251,0.834,172.246,226133,4,spotify:album:1CEAielwOESr5RGmyEMibH,2007-05-04
873,873,873,The Human League,The Very Best Of The Human League,Don't You Want Me - 2002 - Remaster,5lmYpa6EaVAKAlwxMf7q5c,0.734,0.744,9,-8.103,0,0.0391,0.0,0.181,0.961,117.651,238000,4,spotify:album:02H0fLEbpeRdM8xkRk2fAU,2005-01-01
874,874,874,Julio Iglesias,Begin the Beguine,Begin the Beguine (Volver a Empezar),3vSGGtjD7JLA9Q6I36sGve,0.55,0.524,0,-15.947,1,0.0721,0.0,0.159,0.469,118.701,284267,4,spotify:album:5siSTOhozc4kGQxQgbFhvS,1978
875,875,875,David Bowie,Best of Bowie,Under Pressure,5oidljiMjeJTWUGZ4TfFea,0.678,0.643,2,-9.316,1,0.0444,0.0,0.0708,0.534,113.46,237520,4,spotify:album:1jdQFC3s8PZUc5i7vovZTv,2002
876,876,876,The Police,Ghost In The Machine (Remastered),Every Little Thing She Does Is Magic - Remastered 2003,60HDLY1Dh2Hy9wTVI3WPzO,0.558,0.768,2,-9.997,1,0.0343,0.0626,0.128,0.429,81.909,259500,4,spotify:album:5jkwdY6jS1Hzi8epr6HW7h,1981-10-02
877,877,877,Adam & The Ants,Prince Charming (Remastered),Prince Charming,6kNCp2iYikDNptGzxfjYk1,0.544,0.667,9,-9.526,1,0.0398,3.94e-06,0.142,0.665,149.944,198187,4,spotify:album:3g5lZ39hstGGkkYzG4GfSY,2004
878,878,878,Soft Cell,Non Stop Erotic Cabaret (Deluxe Edition),Tainted Love,3HnqpxXpizCRADKCU78cLk,0.518,0.51,0,-8.057,0,0.0352,0.0,0.292,0.651,144.543,153880,4,spotify:album:1xza4j8vMQdGqqQdHa30lI,1981-12
879,879,879,Aneka,Aneka,Japanese Boy,4VmmNHz5nigftA0B3GR0M5,0.704,0.789,2,-4.909,1,0.0466,0.169,0.144,0.534,120.587,237989,4,spotify:album:6lEiLRQ83Fqmk9QstZIOW0,1981
880,880,880,Shakin' Stevens,The Epic Masters,Green Door,4W2KGqME29dBHdKxOeC6iJ,0.659,0.767,4,-5.322,1,0.0508,0.00167,0.0983,0.781,132.778,191960,4,spotify:album:31Nvz7U9zZWbqOJKfJb9V1,2014-12-03
881,881,881,The Specials,Stereo-Typical,Ghost Town,1RljBZBY72HYDW3NV5Srlq,0.665,0.766,10,-9.454,0,0.0505,0.338,0.113,0.905,73.683,219307,4,spotify:album:1BbtfepZFGgd58Ln2Rir8f,2000-08-21
882,882,882,Michael Jackson,Forever Michael,One Day In Your Life,77fMGCDb1e3KEd060YEpyS,0.307,0.354,4,-15.855,1,0.0323,0.0102,0.21,0.239,81.562,255493,4,spotify:album:0VGJroMZNK3faRsUfaDwz0,2021-09-10
883,883,883,Smokey Robinson,Love Songs,Being With You - Single Version,17mbqOI5bHdmoAJkCcfpE7,0.636,0.522,0,-7.345,0,0.026,0.0,0.0976,0.566,108.743,241947,4,spotify:album:0ufGvePLRPce9olVIZhRyE,2019-08-23
884,884,884,Various Artists,80s 100 Hits,Stand and Deliver,5niJaBcWtydYNTqIQofOeJ,0.533,0.943,9,-9.775,1,0.0775,0.0,0.61,0.327,143.055,176067,4,spotify:album:0pvhletDH7CphbKErUtPCF,2010-02-26
885,885,885,Bucks Fizz,Bucks Fizz,Making Your Mind Up,0Azn2vpP3Sbs8qAG8e1KUc,0.64,0.834,2,-9.413,1,0.0534,0.0,0.0459,0.971,173.565,158440,4,spotify:album:5HqRd9aYv1b0x8A6q2ljFb,2004-06-14
886,886,886,Various Artists,80s 100 Hits,This Ole House,6A7Y3xy2JbIsdW5rM4Yn8M,0.502,0.965,10,-2.946,1,0.112,0.0,0.34,0.962,192.811,185867,4,spotify:album:0pvhletDH7CphbKErUtPCF,2010-02-26
887,887,887,Bryan Ferry,More Than This - The Best Of Bryan Ferry And Roxy Music,Jealous Guy,5vrKEX1dsW34A2gQW80WBn,0.499,0.561,4,-9.819,0,0.026,0.000233,0.306,0.478,77.699,293467,4,spotify:album:7MCxE9Sx4zHSXL4xXHm4Im,1995-01-01
888,888,888,Joe Dolce,Shaddap You Face - Single,Shaddap You Face,7fgS7jlaRkpbUVYCe2Mt7i,0.762,0.705,4,-5.082,1,0.099,0.0,0.118,0.772,119.439,193160,4,spotify:album:2CLMCHFW9He43c0H6EKS5Y,2010-03-08
889,889,889,John Lennon,Double Fantasy Stripped Down,Woman - Remastered 2010,0GGxVTb0UwDwdaKNjBdCn3,0.588,0.656,3,-6.373,1,0.0224,0.00227,0.042,0.746,79.701,212933,4,spotify:album:15q7N7Wo307mfjqR29NpjF,1980-11-17
890,890,890,John Lennon,Imagine,Imagine - Remastered 2010,7pKfPomDEeI4TPT6EOYjn9,0.547,0.257,0,-12.358,1,0.0252,0.183,0.0935,0.169,75.752,187867,4,spotify:album:0ODLCdHBFVvKwJGeSfd1jy,2018-11-02
891,891,891,John Lennon,Double Fantasy Stripped Down,(Just Like) Starting Over - Remastered 2010,5y0YreEOnQiKFAnCrcFIXz,0.701,0.79,9,-6.16,1,0.0725,6.06e-05,0.179,0.421,99.104,236547,4,spotify:album:15q7N7Wo307mfjqR29NpjF,1980-11-17
892,892,892,ABBA,Super Trouper,Super Trouper,7AMnWNkwYPxaVDgkwmEEKj,0.767,0.632,0,-8.288,1,0.028,7.49e-06,0.2,0.953,118.35,254613,4,spotify:album:3ZdkT5buYFi1WQaB0XNNtf,1980
893,893,893,Blondie,Greatest Hits: Blondie,The Tide Is High - Edit,4Wljbzc4Zg0Vxv4QAM3tYB,0.78,0.665,11,-7.233,1,0.0257,0.0454,0.111,0.963,96.951,232800,4,spotify:album:25eZFwT2UvVK1kxC3wMoSW,2006-01-01
894,894,894,Barbra Streisand,The Essential Barbra Streisand,Woman In Love,2m5xo4HEFHgOQpqqrxCS5u,0.484,0.469,3,-7.35,0,0.0257,9.58e-05,0.291,0.307,169.678,231227,4,spotify:album:03LP0iA5hWsCVeDFHMV7Z8,2002-01-29
895,895,895,The Police,Zenyatta Mondatta (Remastered),Don't Stand So Close To Me - Remastered 2003,11D6qKfTcfrSnZyuw3D6ud,0.799,0.506,2,-9.414,1,0.0606,0.00107,0.037,0.518,140.309,242138,4,spotify:album:23enz9nXJhH1BR1Rm5CzDJ,1980-10-03
896,896,896,Kelly Marie,Feels Like I'm In Love,Feels Like I'm In Love,4x5zpcrFwVnFl7GLqgo2nc,0.608,0.889,0,-7.832,1,0.0365,0.0539,0.335,0.568,120.875,199000,4,spotify:album:1OY6knghBPwPAdfh0AoIQe,2021-11-05
897,897,897,The Jam,Sound Affects (Remastered Version),Start!,5C8TU0Ke2gnuVgLqRWKa1a,0.632,0.351,0,-8.896,1,0.0503,6.38e-05,0.108,0.913,139.339,149867,4,-,-
898,898,898,David Bowie,Scary Monsters,Ashes to Ashes,1JHUxxd77M4ViaqJZfBdl0,0.702,0.788,1,-10.335,1,0.0472,1.75e-05,0.192,0.846,120.788,263760,4,spotify:album:35tQBmq1RblVUzAvfsw5uO,2010-12-21
899,899,899,ABBA,Super Trouper,The Winner Takes It All,5kBZR12AntJUTo9UeAsKqP,0.458,0.794,6,-6.751,1,0.0376,0.00105,0.101,0.505,126.951,294720,4,spotify:album:3ZdkT5buYFi1WQaB0XNNtf,1980
900,900,900,Various Artists,"DISCO - 100 Hit's - Dance floor fillers from the 70s and 80s inc. The Jacksons, Boney M & Earth Wind & Fire","Use It Up and Wear It Out - 12"" Single Edit",5Vs0jtRmnbJikhUAZzOREi,0.739,0.913,7,-6.902,1,0.0924,0.0345,0.113,0.705,127.589,297147,4,-,-
901,901,901,Electric Light Orchestra,Xanadu - Original Motion Picture Soundtrack,Xanadu,0cXFXgFns7sIMmTpqyGRmD,0.635,0.584,6,-9.112,1,0.0296,0.0,0.29,0.711,127.626,208240,4,-,-
902,902,902,Don McLean,The Best Of Don McLean,Crying,3oL9W9aHlMfCyd1dEBh87L,0.313,0.398,5,-10.889,0,0.0285,3.48e-05,0.0519,0.236,145.973,222693,4,spotify:album:20Y9wHWIxNFvqplgHmqmUl,1988-01-01
903,903,903,Television Heroes,The Greatest TV Themes,M.A.S.H. Theme,1FQOYThE7foLUwf7rwcFdw,0.54,0.271,11,-10.431,0,0.0289,0.0,0.118,0.34,115.956,169412,4,spotify:album:4c2EFeXdKNzRuQmdRC9Cax,2006-06-21
904,904,904,Johnny Logan,The Best Of Johnny Logan,What's Another Year,51hipIpHYmj2Qh2tyQ32h6,0.45,0.28,9,-13.723,0,0.028,2.2e-05,0.142,0.185,89.807,188667,4,-,-
905,905,905,Various Artists,This Is... 1980,Geno,0g0Jhy5DTdUXEpLUqX7wdR,0.479,0.628,6,-7.918,1,0.0837,0.00797,0.962,0.844,124.115,206933,4,-,-
906,906,906,Blondie,Best Of Blondie,Call Me,0vLwL4xuJ3s7SeaCdvMqkY,0.551,0.628,2,-13.799,1,0.036,0.000194,0.151,0.777,142.167,212893,4,spotify:album:7mEjsBlRmfP63cH1gdPT6A,1981-10-31
907,907,907,The Spinners,Are You Ready for Love? The Very Best of The Detroit Spinners,"Working My Way Back to You / Forgive Me, Girl - 2003 Remaster; Single Version",13iC8azNHdEcJ2X62rlVdp,0.841,0.76,9,-6.778,0,0.0449,0.0,0.238,0.906,121.574,242480,4,-,-
908,908,908,The Jam,Setting Sons (Super Deluxe),Going Underground,2rs0JKFm7CjovNlfYI62cv,0.319,0.836,11,-6.706,1,0.113,1.84e-05,0.1,0.94,180.56,174507,4,spotify:album:4GQmfMtt1JhIQLK3L6p5lo,1979-11-17
909,909,909,Fern Kinney,Groove Me,Together We Are Beautiful,0cwSMKcMnblnIhPBY3OPet,0.757,0.66,10,-9.338,1,0.0351,2.46e-05,0.454,0.806,110.406,257307,4,spotify:album:7rDUhOKbjccqzwO44km04y,2007
910,910,910,Blondie,Eat To The Beat,Atomic - Remastered,6eOHOpNXzYUx79NDB4dMRd,0.598,0.727,4,-7.596,0,0.0318,0.226,0.0843,0.9,135.228,280307,4,spotify:album:4gbZS6jj6ufbiSG4C8jLv5,1979-09-28
911,911,911,Kenny Rogers,Very Best Of Kenny Rogers,Coward Of The County,16WtiQMxCjXlQc0hlbJbIQ,0.603,0.459,7,-12.699,1,0.0361,3.36e-06,0.221,0.734,90.725,262400,4,spotify:album:5Cum33m0MK39JjWvbGO8bQ,1993-01-01
912,912,912,Various Artists,This Is... 1980,Too Much Too Young,7sdvkoCuDGMTvUeqRDqfft,0.599,0.867,2,-6.774,1,0.0817,0.00333,0.963,0.9,154.929,125240,4,-,-
913,913,913,Pretenders,Original Album Series,Brass in Pocket,6YrHQ3Uv9YXK2gJNVTlT8P,0.766,0.655,9,-6.676,1,0.0324,0.0,0.243,0.815,97.771,184093,4,spotify:album:3aKEzr6bkUNPNgYn1wgQzy,2018-02-16
914,914,914,Pink Floyd,A Collection Of Great Dance Songs,Another Brick In The Wall - 2001 Remastered Version,7pmNNEJcBcODkrPHEIf7Cy,0.697,0.46,0,-12.333,1,0.0315,0.000591,0.0884,0.783,103.909,241200,4,spotify:album:2YRKb8nnxH7FFe9Vwtd0Ql,1981-11-23
915,915,915,Sting,The Very Best Of Sting And The Police,Walking On The Moon,275KAjHjZOtnTVWZ2Kcr7k,0.658,0.355,2,-13.634,0,0.0405,0.00598,0.228,0.417,145.928,301813,4,spotify:album:0psHZUD4dKFmxEfEmGRCLB,2002-01-01
916,916,916,Dr. Hook,Dr. Hook - The Best Of,When You're In Love With A Beautiful Woman,5hZEoJNMf6VGaKQ177GQKv,0.653,0.742,8,-9.902,1,0.0397,0.000355,0.129,0.782,110.71,173493,4,spotify:album:7duyaPactGiBSLDpyx2moF,2009-01-01
917,917,917,Lena Martell,One Day At a Time - The Ultimate Collection,One Day At a Time,0ZBQLbGFhzcRI0WbJcirHw,0.414,0.481,8,-5.577,1,0.0294,5.38e-06,0.133,0.403,147.448,193347,3,spotify:album:5FoCUTLLHjEBg8HdZTo3PD,2003
918,918,918,The Buggles,The Age Of Plastic,Video Killed The Radio Star,7o7E1nrHWncYY7PY94gCiX,0.68,0.678,1,-11.548,1,0.0754,0.00828,0.204,0.251,131.165,252773,4,spotify:album:5KKpKvLOS4tCV7cSOwIOWF,1980-01-10
919,919,919,Sting,The Very Best Of Sting And The Police,Message In A Bottle,0LhILIVhWTJz6eEsbEreZG,0.564,0.816,1,-8.453,0,0.0364,1.48e-05,0.196,0.842,150.945,288000,4,spotify:album:0psHZUD4dKFmxEfEmGRCLB,2002-01-01
920,920,920,Gary Numan,The Pleasure Principle,Cars,6HZ67VImxqr8aMBEEhblzf,0.546,0.578,2,-8.745,1,0.0406,6.54e-05,0.0692,0.819,128.037,238907,4,spotify:album:5xFlkqLDx3wbgqtvrez1n0,1979-09-07
921,921,921,Various Artists,The Nation's Favourite 70s Number Ones,We Don't Talk Anymore,173fVXmsh0p7kPwpL6DjFK,0.713,0.569,0,-12.872,1,0.0298,2.46e-05,0.0729,0.648,111.663,254400,4,-,-
922,922,922,The Boomtown Rats,The Fine Art Of Surfacing,I Don't Like Mondays,78lJEojkdaVbQRkFOTNMKG,0.464,0.46,11,-6.874,1,0.0393,0.0,0.151,0.476,143.603,259093,4,spotify:album:5XRmSuESYUZSa7HauZ71ts,1979
923,923,923,Gary Numan,Replicas Redux,Are 'Friends' Electric?,4YMjssjl6JWPF4ZIcvcwkg,0.423,0.748,5,-9.832,1,0.0387,0.221,0.169,0.428,93.977,325200,4,spotify:album:72W2mmCnfDt1jtODhGe6Vl,2008-03-04
924,924,924,Anita Ward,Ring My Bell,Ring My Bell,1X4gWy941yRMvafHs4n2sQ,0.78,0.551,5,-13.038,0,0.0625,0.104,0.0331,0.969,126.009,491933,4,spotify:album:5G7Hry7SFLrdsvPu12EUyV,2005-09-26
925,925,925,Blondie,Best Of Blondie,Sunday Girl,23yv078f5kc08Kj6DMpO0t,0.641,0.531,9,-13.691,1,0.0496,0.000248,0.178,0.846,145.886,185067,4,spotify:album:7mEjsBlRmfP63cH1gdPT6A,1981-10-31
926,926,926,Art Garfunkel,Garfunkel,Bright Eyes,1RXM7Awgwz553cosE3vJsu,0.338,0.182,7,-18.138,1,0.0332,0.217,0.0873,0.168,113.286,235560,4,spotify:album:5pgGMdtUOShV8jxLOHUwau,1999-11-16
